perfume_id,brand,name,old_price,old_price_THB,new_price,new_price_THB,ml,concentration,department,scents,base_note,middle_note,item_rating,seller,seller_rating,num_seller_ratings
725,Estee Lauder,Pleasures,285,9413.55,169.9,5611.797,100,EDP,Women,Fruity,"Cedar, Musk, Patchouli, Sandalwood","Jasmine, Lilac, Lily, Lily Of The Valley, Peony, Rose",4.6,noon,4.2,98.1K
726,Rasasi,Romance,79,2609.37,37,1222.11,45,EDP,Women,Floral,Powdery,"Fruity, Woody",5,B.A.G,3.5,14.1K
727,LALIQUE,Encre Noire,485,16019.55,134.95,4457.3985,100,EDT,Men,Woody,"Cashmere Wood, Musk","Haiti Vetiver, Bourbon Vetiver",4.5,Abu Al Tayyeb Perfumes,3.6,59
728,TESORI D´ORIENTE,Lotus Flower Aromatic Par,55,1816.65,33.6,1109.808,100,EDT,Unisex,Floral,"Vanilla, Woodsy Notes, Sandalwood, Musk","Jasmine, Lotus, Tuberose, Lily Of The Valley",4.6,B.A.G,3.9,14.1K
729,LALIQUE,Encre Noire,485,16019.55,136.95,4523.4585,100,EDT,Men,Woody,"Cashmere Wood, Musk",Haitian Vetiver,4.5,Parvant Store,4.1,76
730,LALIQUE,Amethyst Exquise,202.25,6680.3175,202.25,6680.3175,100,EDP,Women,Floral,Woody Notes,Orchid,4.4,Abu Al Tayyeb Perfumes,412,7
731,Franck Olivier,Oud Touch,163,5383.89,85,2807.55,100,EDP,Men,Woody,"Amber, Musk, Vanilla","Violet, Patchouli, Rose, Jasmine, Olibanum",4.7,Beautiful Live,3.9,7
732,MONTBLANC,Explorer,310,10239.3,187.9,6206.337,100,EDP,Men,Woody,"Ambroxan, Akigalawood, Indonesian Patchouli Leaf, Cacao Pod","Haitian Vetiver, Leather",5,noon,4.2,98.1K
733,VERSACE,Yellow Diamond,425,14037.75,173.45,5729.0535,90,EDT,Women,Floral,"Amber, Precious Musk, Guaiac Wood","Creamy, Jasmine, Osmanthus",5,noon,4.2,98.1K
734,YVES,Black Opium,178.5,5895.855,178.5,5895.855,90,EDP,Women,Fresh,"Vanilla, Patchouli, Cedar, Cashmere Wood","Coffee, Jasmine, Bitter Almond, Licorice",5,Al-Najm,3.7,347
735,CHANEL,Coco Mademoiselle,1036,34219.08,275.3,9093.159,100,EDP,Women,Woody,"Opoponax, Patchouli, Tonka Beans, Vanilla, Vetiver, White Musk","Jasmine, Mimosa, Rose, Ylang-Ylang",4.7,Pinch Of Perfum,4.2,66
736,Calvin Klein,One Shock,159,5251.77,86.3,2850.489,200,EDT,Women,Floral,"Musk, Patchouli, Amber, Vanille","Jasmine, Narcissus, Mexican chocolate, Blackberry",4.2,noon,4.2,98.1K
737,Roberto Cavalli,Uomo,452,14929.56,126,4161.78,100,EDT,Men,Floral,"Cedar, Tonka Bean, Patchouli","Honey, Lavender",4.6,noon,4.2,98.1K
738,BOUCHERON,Quatre Absolue De Nuit,125.95,4160.1285,125.95,4160.1285,100,EDP,Women,Arabian,"Sandalwood, Vanilla, Amberwood","Jasmine, Tonka Bean, Pear",4.8,King-Perfume,3.9,450
739,Calvin Klein,Eternity,263,8686.89,104.8,3461.544,100,EDT,Men,Floral,"Sandalwood, Amber, Musk, Vetiver, Brazilian Rosewood","Coriander, Lily, Orange Blossom, Juniper Berries, Basil, Jasmine, Sage, Lily-Of-The-Valley, Geranium",4.5,Perfume Ports,3.7,425
740,BURBERRY,London,380,12551.4,167.1,5519.313,100,EDP,Women,Floral,"Sandalwood, Patchouli, Musk","Clementine, Peony Tiare, Jasmine",5,noon,4.2,98.1K
741,Roberto Cavalli,Uomo,452,14929.56,134.95,4457.3985,100,EDT,Men,Floral,"Cedar, Patchouli, Tonka Bean","Honey, Lavender",4.6,noon,4.2,98.1K
742,Guerlain,L'Homme Ideal,6.5,214.695,6.5,214.695,1,EDT,Men,Floral,"Vanilla, Amber, Musk,, Patchouli","Jasmine, Geranium, Neroli, Ylang-Ylang",5,Princess of beauty,3.8,467
743,Calvin Klein,Sheer Beauty,345,11395.35,104.05,3436.7715,100,EDT,Women,Fruity,"Musk, Sandalwood, Vanille","Jasmine, Peony, Lily",4.6,AMLAQ,3.9,135
744,Lattafa,Rouat Al Musk,68,2246.04,38.95,1286.5185,100,EDP,Women,Oriental,"Vanilla, Amber","Jasmine, White Flowers, Sandalwood",4.8,noon,4.2,98.1K
745,Mancera,Wild Leather,320,10569.6,224,7398.72,120,EDP,Unisex,Woody,"Amber, Guaiac Wood, Leather, Lichen, Musk","Bulgarian Rose, Patchouli, Violet",4.4,noon,4.2,98.1K
746,Misk Perfumes,White Musk Perfume,5.35,176.7105,5.35,176.7105,6,Oil,Unisex,Musk,Tail Rose,Vanilla Flowers,3.8,warddah,3.7,56
747,Alina Corel,Monsieur Coco Vanilla,65,2146.95,31.85,1052.0055,100,EDP,Unisex,Floral,"White Musk, Woody Notes, Madagascar Vanilla","Jasmine, Ylang-Ylang, Tiare Flower",4.7,noon,4.2,98.1K
748,jennifer lopez,Still,330,10899.9,107.8,3560.634,100,EDP,Women,Floral,"Amber, Orris, Sandalwood","Honeysuckle, Orange Tree Blossom, Pink Freesia",4.8,noon,4.2,98.1K
749,DORALL COLLECTION,Golden Blaze,11,363.33,11,363.33,100,EDP,Women,Musk,"Musk, Patchouli, Amber","Ylang-ylang, Jasmine",4.3,top langri,3.7,347
750,Rasasi,Emotion,79,2609.37,44.45,1468.1835,50,EDP,Women,Sandalwood,"Sandalwood, Musk, Amber, Cedar, Vanilla","Kiwi, Pineapple, Black Currant, Freesia, Water Lily, Jasmin",4.6,VIP.PARFUME,3.5,538
751,DIESEL,Only The Brave Tattoo,236.9,7824.807,236.9,7824.807,75,EDT,Men,Citrus,"Woodsy Accord, Benzoin, Tob**co, Patchouli","Sage, Bourbon Pepper",4.5,hadayiq baris,3.8,122
752,Lattafa,Sheikh Shuyukh,63,2080.89,30.3,1000.809,50,EDP,Unisex,Woody,"Vetiver, Patchouli","Lavender, Sage, Rosemary",4.9,noon,4.2,98.1K
753,Al Fakhr,Kalam Al Oud,13.3,439.299,13.3,439.299,100,EDP,Unisex,Woody,"Sandalwood, Cedarwood","Black Pepper, Cardamom",3.3,the beauty,4.1,538
754,HUGO BOSS,Orange EDT Sp,199,6572.97,110,3633.3,100,EDT,Men,Floral,"Vanilla, Woodsy Notes","Incense, Sichuan Pepper",4.8,Acacia Rose,4.4,537
755,Armaf,Club De Nuit Milestone,135,4459.05,135,4459.05,105,EDP,Women,Floral,"Vetiver, Musk, Ambroxan","Violet Sandalwood, White Wood",5,Attractive perfume,3.5,244
756,BVLGARI,Man In Black,485,16019.55,187,6176.61,100,EDP,Men,Spicy,"Tonka Bean, Guaiac Wood, Benzoin","Leather, Iris, Tuberose",4.6,Kado Store,4.2,20
757,VERSACE,Eros,365,12055.95,225.1,7435.053,100,EDP,Women,Citrus,"Sandalwood, Ambroxan, Musk, Woodsy Notes","Lemon Blossom, Jasmine Sambac, Jasmine, Peony",5,noon,4.2,98.1K
758,CARTIER,Declaration,460,15193.8,101.6,3355.848,100,EDT,Men,Spicy,"Leather, Amber, Tea, Tahitian Vetiver, Oak Moss, Cedar","Iris, Ginger, Cinnamon, Pepper, Juniper, Orris Root, Jasmine, Guatemalan Cardamom",4.5,Number One,4.1,63
759,Pierra Katra,Velvet Oud,97,3203.91,97,3203.91,100,EDP,Men,Arabian,"Cashmere Wood, Amber, Musk","Floral Harmony of Magnolia, Honeysuckle, , Sweet Fruity Raspberry Nuance",3,London store,3.7,23
760,DIESEL,Plus Plus Masculine,31.8,1050.354,31.8,1050.354,75,EDT,Men,Spicy,"Vetiver, Musk, Sandalwood, Patchouli, Oak Moss, Nutmeg, Clove, Cinnamon, Tonka Bean, Anise","Jasmine, Birch, Sage, Cardamom, Coriander, Lily-of-the-valley, Violet, Green Notes",4.6,noon,4.2,98.1K
761,Rasasi,Shuhrah,144,4756.32,69.7,2302.191,90,EDP,Women,Floral,"Oud, Patchouli, Grey Amber, Musk","Iris, Jasmine, Lily of the Valley",5,noon,4.2,98.1K
762,VERSACE,Eros,510,16845.3,208,6870.24,100,EDP,Women,Citrus,"Sandalwood, Ambroxan, Woodsy Notes, Musk","Lemon Blossom, Jasmine Sambac, Jasmine, Peony",4.5,King-Perfume,3.9,450
763,VERSACE,Eros,510,16845.3,234.95,7760.3985,100,EDP,Women,Citrus,"Musk, Ambroxan, Woodsy Notes, Sandalwood","Lemon Blossom, Jasmine Sambac, Jasmine, Peony",4.6,noon,4.2,98.1K
764,Lancome,La Vie Est Belle,560,18496.8,217,7167.51,75,EDP,Women,Vanilla,"Patchouli, Praline, Tonka Beans, Vanilla","Iris, Jasmine, Orange Tree Blossom",4.4,Al-Najm,3.7,347
765,Arabian Oud,Sheikh Al Shuyukh,36.3,1198.989,36.3,1198.989,50,EDP,Women,Oriental,"Vetiver, Patchouli","Lavender, Sage, Rosemary",5,Bismat Eatar,3.7,66
766,UNITED COLORS OF BENETTON,Hot,29,957.87,27.1,895.113,100,EDT,Women,Woody,"Cedarwood, Sandalwood, Oak Moss, Amber, Vanilla, Musk","Lily of The Valley, Water Jasmine, Iris, Apricot",4.5,noon,4.2,98.1K
767,LANVIN,L'Homme,110,3633.3,110,3633.3,100,EDT,Men,Spicy,"Sandalwood, amber, musk","Comprise, pepper, mint, sage, cardamom",5,Queen Beauty,3.9,135
768,Estee Lauder,Wood Mystique,784,25895.52,479,15821.37,100,EDP,Unisex,Woody,"Patchouli, Virginia Cedar, Benzoin, Agarwood, Leather, Raspberry","Iris, Jasmine, Ylang-Ylang, Rose, Mimosa",5,Alabeer,4,5
769,S.T.Dupont,Essence Pure,215,7101.45,74.35,2455.7805,100,EDT,Men,Woody,"Cypress, Amber, Musk, Cedar","Iris, Lavender, Bamboo",4.6,noon,4.2,98.1K
770,ARMAND BASI,In Red,275,9083.25,107.95,3565.5885,100,EDT,Women,Citrus,"Palisander Rosemary, Oakmoss, White Musk, Amber, Vanilla, Praline, Woody notes","Lily, Jasmine, Violet Leaf, Rose, Blackcurrant, Pink Pepper, Peony",4.5,Parvant Store,3.9,76
771,Lattafa,Pure Oudi Liquid Gold,47.4,1565.622,47.4,1565.622,100,EDP,Unisex,Woody,Effervescent Citrus.,"Ylang-Ylang, Black Currant",2,hawas,454,9
772,DORALL COLLECTION,Lancy,27,891.81,11.85,391.4055,100,EDT,Women,Spicy,"Tonka, Praline, Patchouli, Vanilla","Iris, Orange Blossom, Jasmine",4.5,the beauty,3.9,538
773,GUCCI,Guilty,354,11692.62,213.95,7066.7685,75,EDT,Women,Floral,"Lily, Wild Strawberry",Litchi,4.8,AMLAQ,3.9,135
774,PACO RABANNE,One Million,319,10536.57,319,10536.57,200,EDT,Men,Woody,"Amber, Leather","Cinnamon, Rose",4.5,Number One,3.5,75
775,VERSACE,Bright Crystal,63,2080.89,21.4,706.842,5,EDT,Women,Floral,"Plants, Musk, Red Woods","Lotus, Peony, Magnolia",4.5,noon,4.2,98.1K
776,DORALL COLLECTION,DC Charged,14.95,493.7985,14.95,493.7985,100,EDT,Women,Woody,"Praline, Coconut Salt, Suede, Musk","Floral Notes, Apple",5,Princess of beauty,3.8,467
777,DAVIDOFF,The Game,215,7101.45,83.95,2772.8685,100,EDT,Men,Woody,Ebony Wood,"Iris, Woody Notes",4.9,noon,4.2,98.1K
778,HUGO BOSS,Boss The Scent,426,14070.78,133,4392.99,100,EDT,Men,Spicy,Leather,"Maninka Fruit, Lavender",4.6,Perfume Ms,3.9,537
779,SWISS ARABIAN,Bakhoor Al Arais,15,495.45,15,495.45,50,EDP,Unisex,Arabian,"Amber, Palisander Rosewood","Cedar, Spicy",4.6,hawas,454,9
780,PACO RABANNE,Invictus Intense,199,6572.97,199,6572.97,100,EDT,Men,Spicy,"Ambergris, Amber, Salt","Laurels, Whiskey",4.7,Parfume-Stor,3.9,537
781,Calvin Klein,Beauty,378,12485.34,109.55,3618.4365,100,EDP,Women,Floral,Virginia Cedar,Jasmine,4.6,AMLAQ,3.9,135
782,Ferrari,Cedar Essence,360,11890.8,106,3501.18,100,EDP,Men,Woody,"Patchouli, Amber","Marine, Watermelon",4.4,AMLAQ,3.9,135
783,J.CASANOVA,Plaisir,148,4888.44,75.75,2502.0225,100,EDP,Women,Oriental,Amber,Musk,4.8,top langri,4.2,347
784,DORALL COLLECTION,Islanders,9,297.27,9,297.27,100,EDT,Men,Woody,"Guaiac Wood, Oakmoss, Patchouli, Ambergris","Bay Leaf, Jasmine",3.4,Beauty Gallery,3.7,59
785,Calvin Klein,CK One,265,8752.95,98,3236.94,200,EDT,Unisex,Citrus,"Sandalwood, Amber, Musk, Cedar, Oakmoss","Nutmeg, Violet, Orris Root, Jasmine, Lily-Of-The-Valley, Rose",4.5,noon,4.2,98.1K
786,Fendi,Furiosa,550,18166.5,184.5,6094.035,100,EDP,Women,Floral,"Incense, Gaïac Wood, Amber","Jasmine Absolute, Violaciocca Flower, Gardenia",4.2,noon,4.2,98.1K
787,al raheeb,Oud Khurafi,36,1189.08,36,1189.08,100,EDP,Unisex,Fresh,"Cashmeran, Ambroxan, Musk",Woody,5,beautiful lady,445,8
788,Bill Blass,Nude Natural Spray Colo,114,3765.42,79.45,2624.2335,100,EDT,Women,Floral,"Sandalwood, Musk, Orris Root, Vetiver","Oakmoss, Jasmine, Ylang-Ylang, Rose, Narcissus",4.7,AMLAQ,3.9,135
789,PACO RABANNE,Black Xs Potion,162,5350.86,162,5350.86,100,EDT,Men,Woody,Labdanum Rum,Wormwood Cashmere Wood,4.3,Beautiful Live,412,7
790,JAGUAR,Vision III,347,11461.41,120,3963.6,100,EDT,Men,Woody,"Sandalwood, Patchouli, Tonka Bean, Cedar, Vanilla, Musk","Jasmine, Marine Notes",3.8,magic flower,3.6,5
791,VERSACE,Crystal Noir,27,891.81,16.2,535.086,5,EDT,Women,Arabian,"Amber, Musk, Sandalwood","Orange Blossom, Gardenia, Peony",4.4,noon,4.2,98.1K
792,Dolce & Gabbana,Pour Femme,566,18694.98,195,6440.85,100,EDP,Women,Floral,"Guimave, Vanilla, Heliotrope, Sandalwood","Jasmine, Orange Blossom",5,Parfume-Stor,4.1,66
793,Al Rasasi,Dirham,45.9,1516.077,45.9,1516.077,35,EDP,Unisex,Floral,"Vanilla, Patchouli, Massoia Wood","Rose , Black Violet, Coca Flower",5,hawas,454,9
794,Roberto Cavalli,Florence,500,16515,154.95,5117.9985,75,EDP,Women,Floral,"Patchouli, Amber, Musk","Orange Blossom, Hibiscus Seed, Grapefruit Blossom",4.7,noon,4.2,98.1K
795,Milton Lloyd,Hawaii London,51,1684.53,23,759.69,55,EDT,Women,Floral,"Woody Notes, Musk","Jasmine, Rose",4,hawas,4.2,9
796,AZZARO,Chrome Legend,163.25,5392.1475,163.25,5392.1475,125,EDT,Men,Woody,"Warm Amber, Musk, Tonka Bean","Woodsy Notes Of Oakmoss, Vetiver, Cedar",4.5,Abu Al Tayyeb Perfumes,412,7
797,VERSACE,Crystal Noir,447,14764.41,215,7101.45,90,EDT,Women,Spicy,"Sandalwood, Musk, Amber","Orange Blossom, Peony, Gardenia, Coconut",4.8,noon,4.2,98.1K
798,S.T.Dupont,Essence Pure,117,3864.51,91.1,3009.033,100,EDT,Women,Citrus,"Amber, Patchouli, Vanilla, Cedar","Jasmine, Rose",4.4,noon,4.2,98.1K
799,LANVIN,Eclat D'arpege,6.85,226.2555,6.85,226.2555,2,EDP,Women,Floral,"Blackberry, Sensual Musk","Musk, Chinese Osmanthus, Petitgrain, Cedar, Wisteria",3.8,AMLAQ,3.9,135
800,LACOSTE,Pour Femme,322,10635.66,123.05,4064.3415,90,EDP,Women,Floral,"Cedar, Vetiver, Sandalwood, Musk","Jasmine Petals, White Heliotrope, Hibiscus",4.5,noon,4.2,98.1K
801,CHLOE,Love Story,535,17671.05,221.9,7329.357,75,EDP,Women,Floral,"Musk, Cedar, Cashmirwood, Patchouli","Orange Blossom, Stephanotis, Rose, Black Currant, Peach",4.3,King-Perfume,3.9,450
802,J.CASANOVA,Vivaldi,87,2873.61,87,2873.61,100,EDP,Women,Fresh,"Tonka Bean, Patchouli, Opoponax, Vanilla, Vetiver, White Musk","Mimosa, Jasmine, Turkish Rose, Ylang-Ylang",5,Ryhana Perfume,4.2,25
803,CAROLINA HERRERA,Good Girl,565,18661.95,213.15,7040.3445,80,EDP,Women,Arabian,"Tonka Bean, Cocoa, Sandalwood, Praline, Cinnamon, Cedar, Cashmere Wood","Jasmine Sambac, Tuberose, Orris, Bulgarian Rose, Orange Blossom",4.8,hadayiq baris,3.8,122
804,Dunhill,Desire Blue,280,9248.4,68,2246.04,100,EDT,Men,Fresh,"Tonka Bean, Musk, Amber,, Benzoin","Orange, Brazilian Rosewood,, Sea Notes",4.3,Modon,3.9,71
805,AZZARO,Chrome,121,3996.63,121,3996.63,100,EDT,Men,Citrus,"Sandalwood, Tonka Bean, Musk, Oakmoss, Cedar, Brazilian Rosewood, Cardamom","Cyclamen, Coriander, Jasmine, Oakmoss",5,Instant,3.7,44
806,Yves Saint Laurent,Black Opium,620,20478.6,364.65,12044.3895,90,EDP,Women,Vanilla,"Musk, White Wood","Jasmine Tea, Orrange Blossom, Coffee",4.8,noon,4.2,98.1K
807,NINA RICCI,Premier Jour,300,9909,136.45,4506.9435,100,EDP,Women,Fruity,"Sandalwood, Musk, Vanilla, Woodsy Notes","Orchid, Gardenia",4.7,noon,4.2,98.1K
808,Dorall,Blue Princess,11.85,391.4055,11.85,391.4055,100,EDT,Men,Oriental,"Musk, Patchouli","Woody, Vetiver",5,hawas,454,9
809,GUESS,Seductive,177,5846.31,86.75,2865.3525,75,EDT,Women,Spicy,"Vanille, Olibanum, Cashmere Wood","Jasmine, African Orange Flower, Orris Root",5,noon,4.2,98.1K
810,HUGO BOSS,Boss The Scent,535,17671.05,155,5119.65,100,EDP,Women,Fruity,Cacao,Osmanthus,4.6,hadayiq baris,3.8,122
811,AVON,Today Tomorrow Always,98.95,3268.3185,98.95,3268.3185,75,EDT,Men,Citrus,"Sandalwood, patchouli, amber",Anise,5,Victoria,3.6,30
812,Lattafa,Oud Mood,119,3930.57,42.55,1405.4265,100,EDP,Unisex,Woody,"Musk, Incense, Amber, Resin, Woody","Patchouli, Caramel, Agarwood",4.6,noon,4.2,98.1K
813,MB,Tim Tom Leather Black,19,627.57,19,627.57,100,EDP,Men,Fresh,"Rose, Vanilla, Ginger","Pine, Cardamom, Lavender, Rosemary",3.3,Beautify,3.6,528
814,DIESEL,Plus Plus Masculine,50,1651.5,30,990.9,75,EDT,Men,Spicy,"Vetiver, Musk, Sandalwood, Patchouli, Oak Moss, Nutmeg, Clove, Cinnamon, Tonka Bean, Anise","Jasmine, Birch, Sage, Cardamom, Coriander, Lily-of-The-Valley, Violet, Green Notes",4.5,Attractive perfume,3.5,244
815,LACOSTE,EDTTouch Of Pink For Wom,335,11065.05,89,2939.67,90,EDT,Women,Citrus,"Woody, Musk, Vanilla","Jasmine, Carrot,, Spicy Coriander",4.8,Cute Shop,3.7,98
816,GUCCI,Guilty Absolute,515,17010.45,230,7596.9,90,EDP,Men,Woody,"Woody Notes, Vetiver","Patchouli, Cypress",4.1,Rayhanti,3.8,537
817,AMOUAGE,Epic,653,21568.59,653,21568.59,100,EDP,Women,Jasmine,"Rose, Geranium, Jasmine, Tea","Rose, Geranium, Jasmine, Tea",4.3,Beautiful Live,412,7
818,VERSACE,Bright Crystal,430,14202.9,169.95,5613.4485,90,EDT,Women,Floral,"Amber, Musk, Mahogany","Peony,Lotus, Magnolia",4.8,noon,4.2,98.1K
819,MB,Sweetheart Rockstar,10.8,356.724,10.8,356.724,100,EDP,Women,Fresh,"Rose, Vanilla, Ginger","Pine, Cardamom, Lavender, Rosemary",4.5,Beautify,3.6,531
820,Ferrari,Scuderia Red,245,8092.35,97.6,3223.728,125,EDT,Men,Fruity,"Cedar, Sandalwood, Moss, Vanilla","Jasmine, Geranium, Orris, Nutmeg",4.6,noon,4.2,98.1K
821,DAVIDOFF,Hot Water,215,7101.45,76.95,2541.6585,110,EDT,Men,Arabian,"Styrax, Benzoin","Pimento, Patchouli",4.6,AMLAQ,3.9,135
822,ST Dupont,Passenger,103,3402.09,103,3402.09,100,EDT,Men,Spicy,"Guaiac Wood, Benzoin","Ginger, Cardamom, Pink Pepper, Lavender",5,Beautiful Live,412,7
823,HUGO BOSS,Ma Vie,415,13707.45,137.55,4543.2765,75,EDP,Women,Floral,"Cedar, Woody Notes","Pink Freesia, Jasmine, Rose",4.7,AMLAQ,3.9,135
824,Givenchy,Xeryus Rouge,455,15028.65,214.4,7081.632,100,EDT,Men,Woody,Cedar Wood,Red Pepper,4.8,noon,4.2,98.1K
825,joop,Homme,223,7365.69,55,1816.65,125,EDT,Men,Citrus,"Vanilla, tonka bean, patchouli, sandalwood","Jasmine, lily of the valley, heliotrope, cinnamon",4.4,hadayiq baris,3.8,122
826,TESORI D´ORIENTE,Lotus Flower Aromatic Par,55,1816.65,33.6,1109.808,100,EDT,Unisex,Floral,"Vanilla, Woodsy Notes, Sandalwood, Musk","Jasmine, Lotus, Tuberose, Lily Of The Valley",4.6,B.A.G,3.7,14.1K
827,TESORI D´ORIENTE,White Musk,60,1981.8,39.95,1319.5485,100,EDT,Men,Woody,"Aldehyde, Jasmine, White Flowers",Rose,4.2,B.A.G,3.8,14.1K
828,STELLA MCCARTNEY,Stella,460,15193.8,197.95,6538.2885,100,EDP,Women,Floral,Amber,Rose,4.8,noon,4.2,98.1K
829,CHANEL,Coco Mademoiselle,1036,34219.08,275.3,9093.159,100,EDP,Women,Woody,"Opoponax, Patchouli, Tonka Beans, Vanilla, Vetiver, White Musk","Jasmine, Mimosa, Rose, Ylang-Ylang",4.7,Pinch Of Perfum,3.5,66
830,Alina Corel,For Ever,33.85,1118.0655,33.85,1118.0655,100,EDP,Men,Spicy,"Guaiac Wood, Benzoin","Ginger, Cardamom, Pink Pepper, Lavender",5,Beautiful Live,412,7
831,Calvin Klein,One Shock,159,5251.77,86.3,2850.489,200,EDT,Women,Floral,"Musk, Patchouli, Amber, Vanille","Jasmine, Narcissus, Mexican chocolate, Blackberry",4.2,noon,4.2,98.1K
832,Mancera,Roses Vanille,446,14731.38,248.8,8217.864,120,EDP,Women,Arabian,"Cedar, Vanilla, Sugar, White Musk","Rose, Sugar",5,noon,4.2,98.1K
833,Mandarina Duck,Black,182.6,6031.278,182.6,6031.278,100,EDT,Men,Woody,"Vetiver,Patchouli","Tuberose,Orange Blossom,Musk",5,Star.perfume,3.9,539
834,PACO RABANNE,1 Million,395,13046.85,172,5681.16,100,EDT,Men,Woody,"Leather, Woody Notes, Amber, Indian Patchouli","Rose, Cinnamon, Spicy Notes",4.6,Al-Najm,3.7,347
835,Calvin Klein,Sheer Beauty,345,11395.35,104.05,3436.7715,100,EDT,Women,Fruity,"Musk, Sandalwood, Vanille","Jasmine, Peony, Lily",4.6,AMLAQ,3.9,135
836,CHLOE,Chloe,157.35,5197.2705,157.35,5197.2705,90,EDT,Women,Floral,"Bourbon Vanilla, Sandal Wood, Tonka Bean","Night Queen Flower, Bulgarian Rose, Orange Flower",4.5,Parfume-Stor,3.5,63
837,TED LAPIDUS,Creation,101,3336.03,50,1651.5,100,EDT,Women,Floral,"Jasmine, Rose, Tuberose, Carnation","Jasmine, Rose, Tuberose, Carnation",4.7,alkhalijiah  perfume,3.5,88
838,Guerlain,L'Instant Magic,725,23946.75,422,13938.66,100,EDP,Women,Woody,"Wood, Almond","Rose, Freesia",4.7,PARFUM.1990,3.5,33
839,Lattafa,Rouat Al Musk,68,2246.04,38.95,1286.5185,100,EDP,Women,Oriental,"Vanilla, Amber","Jasmine, White Flowers, Sandalwood",4.8,noon,4.2,98.1K
840,Dunhill,London,290,9578.7,109.65,3621.7395,75,EDT,Men,Arabian,"Patchouli, Sandalwood, Tonka Bean, Vanilla, Musk","Rose, Geranium, Jasmine",3.4,AMLAQ,3.9,135
841,TRI,En Joy,10,330.3,9.9,326.997,100,EDT,Women,Floral,"Sandalwood, Cedar, Patchoulli, Musk, Benzoin","Rose, Jasmine, Cassis, Peach",4.1,Parisian Store,3.9,425
842,Mancera,Roses Greedy,450,14863.5,258.95,8553.1185,120,EDP,Unisex,Floral,"White Musk, Amber, Vanilla, Sugar, Benzoin","Rose, Jasmine, Flowers",4.6,noon,4.2,98.1K
843,Rasasi,Emotion,79,2609.37,44.45,1468.1835,50,EDP,Women,Sandalwood,"Sandalwood, Musk, Amber, Cedar, Vanilla","Kiwi, Pineapple, Black Currant, Freesia, Water Lily, Jasmin",4.6,VIP.PARFUME,4.3,538
844,BURBERRY,Mr. Burberry,515,17010.45,179.95,5943.7485,100,EDP,Men,Woody,"Patchouli, Amber, Sandalwood, Vetiver, Benzoin, Cinnamon","Lavender, Cedar, Nutmeg",4.5,noon,4.2,98.1K
845,DORALL COLLECTION,Oud Maaruf,29,957.87,11.49,379.5147,100,EDT,Men,Arabian,"Sandalwood, musk, woody - amber, patchouli, oudh, dry woody-amber, amber","Rose, raspberry, dried fruits, ylang, geranium, jasmin, orris, muguet, saffron",4,B.A.G,4.2,14.1K
846,BURBERRY,Burberry Body Intense,435,14368.05,152.45,5035.4235,60,EDP,Women,Fruity,"Cashmere Wood, Amber, Vanille, Musk","Rose, Sandalwood, Iris",4.6,noon,4.2,98.1K
847,Dior,Sauvage,532,17571.96,208.25,6878.4975,100,EDT,Men,Oriental,"Ceder, ambroxan, labdanum","Lavender, elemi, geranium, sichuan pepper",4,diffrent,3.7,5
848,Lattafa,Sheikh Shuyukh,63,2080.89,30.3,1000.809,50,EDP,Unisex,Woody,"Vetiver, Patchouli","Lavender, Sage, Rosemary",4.9,noon,4.2,98.1K
849,Mancera,Roses Vanille,450,14863.5,285,9413.55,120,EDP,Women,Arabian,"Cedar, Vanilla, Sugar, White Musk","Rose, Sugar",4.9,AMLAQ,3.9,135
850,Mancera,Roses Vanille,450,14863.5,239.95,7925.5485,120,EDP,Women,Arabian,"Vanilla, Sugar, White Musk, Cedar","Rose, Sugar",4.7,noon,4.2,98.1K
851,Ferrari,Man In Red,235,7762.05,119.9,3960.297,100,EDT,Men,Fruity,"Cedar, Tonka Bean, Labdanum","Lavender, Yellow Plum, Orange Blossom",5,top langri,4.3,347
852,Dunhill,Desire,276,9116.28,84.25,2782.7775,100,EDT,Men,Fresh,"Vanilla, Musk","Rose, Teak Wood, Patchouli",4.5,S2021,3.9,23
853,BVLGARI,Man In Black,485,16019.55,187,6176.61,100,EDP,Men,Spicy,"Tonka Bean, Guaiac Wood, Benzoin","Leather, Iris, Tuberose",4.6,Kado Store,3.6,20
854,VERSACE,Eros,365,12055.95,225.1,7435.053,100,EDP,Women,Citrus,"Sandalwood, Ambroxan, Musk, Woodsy Notes","Lemon Blossom, Jasmine Sambac, Jasmine, Peony",5,noon,4.2,98.1K
855,Gres,Cabotine,125,4128.75,61.55,2032.9965,100,EDT,Women,Floral,"Cedarwood, Vanilla, Tonka Bean, Cybet, Musk, Amber.","Rose, Tuberose, Ylang-Ylang, Ginger Lily, Hyacinth, Heliotrope, Freesia, Violet, Iris.",4.6,AMLAQ,3.9,135
856,Alina Corel,Monsieur Oud,51,1684.53,30.95,1022.2785,100,EDP,Unisex,Musk,"Cedar, Musk","Rose, Water",4.5,noon,4.2,98.1K
857,VERSACE,Eros,510,16845.3,208,6870.24,100,EDP,Women,Citrus,"Sandalwood, Ambroxan, Woodsy Notes, Musk","Lemon Blossom, Jasmine Sambac, Jasmine, Peony",4.5,King-Perfume,3.6,450
858,VERSACE,Eros,510,16845.3,234.95,7760.3985,100,EDP,Women,Citrus,"Musk, Ambroxan, Woodsy Notes, Sandalwood","Lemon Blossom, Jasmine Sambac, Jasmine, Peony",4.6,noon,4.2,98.1K
